SN,NAME,LONGITUDE,LATITUDE,COUNTRY_SN,PROVINCE_SN,DISTRICT_SN
11145,Hong Tam Hotel,108.43472290039,11.940658569336,1,45,81
11146,Justay Saigon Central,106.695305,10.7661247,1,1,2
11147,Huong Duong Hotel,105.815689,20.9840221,1,2,47
11148,Tavan Chopai Homestay,103.89264678955,22.300191879272,1,7,166
11149,Biệt Thự OHANA Vườn Hội An,108.32000389695,15.87966627031,1,34,552
11150,LOAN VÕ HOSTEL,106.6933,10.7683678,1,1,2
11151,Sông Trăng Hostel,108.439041,11.9389868,1,45,81
11152,Komori House & Foods,108.4194061,11.9333909,1,45,81
11153,Fairy Town,108.429375,11.9401474,1,45,81
11154,Hoian Bliss Beach Resort & Spa,108.429649,15.7792244,1,34,562
11155,Khách Sạn Nhật Nguyên,108.43890282965,11.939266308302,1,45,81
11156,Anh Dung Hotel,105.795586,21.0336914,1,2,38
11157,SANDALS FLORA HOTEL,108.437584,11.9417629,1,45,81
11158,Halong Lavender Hotel,107.037918,20.9494762,1,15,529
11159,Khách Sạn Huy Ngọc,108.42923,11.9374809,1,45,81
11160,GEM Apartment,108.425613,11.938302,1,45,81
11161,Ohana Hotel,106.70275390148,10.769483317557,1,1,2
11162,BIỆT THỰ ROXANA RIVER,108.34433082989,15.87581066499,1,34,552
11163,Gia Vien Homestay,108.32963168621,15.888465791388,1,34,552
11164,Đà Lạt Sắc Màu,108.433334,11.9353437,1,45,81
11165,Nguyen Hung Hotel,108.42700958252,11.932180404663,1,45,81
11166,Hspace Nipa Hội An Retreat & Spa,108.35868268684,15.887412028575,1,34,552
11167,Khách sạn Ngọc Hân,107.10004806519,10.352156677968,1,50,121
11168,Dalat Otel - Khách sạn Ống Cống,108.475266,11.9489489,1,45,81
11169,Motel Thủy Lộc,107.433151,10.4771709,1,50,124
11170,Khách sạn Quốc Minh,106.69109199196,10.767308144416,1,1,2
11171,QUE HUONG HOTEL,109.230484,13.7712355,1,36,583
11172,Lana Home Dalat,108.43544,11.9546385,1,45,81
11173,Motel 135 Thùy Vân,107.090935,10.3368292,1,50,121
11174,Hotel Yen Vi,106.531441,10.9402485,1,1,20
11175,OYO 159 Ruby Hotel,107.08919116442,10.338644434865,1,50,121
11176,Melody Boutique Villa Hội An,108.32508802414,15.903390479604,1,34,552
11177,Khách sạn Thanh Phúc,106.6127,17.48219,1,30,243
11178,Q&A HOTEL,106.70652,10.8217688,1,1,7
11179,Hoa Sua Hotel,107.11174011231,10.375470161438,1,50,121
11180,Spoon Hotel,105.8451848,21.0313602,1,2,42
11181,Diamond Luxury Sông Bạch Đằng,106.70266083501,10.765914732826,1,1,14
11182,Star Glory Tresor Sông Bạch Đằng,106.70329817214,10.766706750109,1,1,14
11183,Star Glory Icon 56 Sài Gòn,106.70296654991,10.766415231601,1,1,14
11184,Diamond Luxury Millennium,106.69990378967,10.763675107161,1,1,14
11185,Star Glory Rivergate Center,106.69865200289,10.762766176607,1,1,14
11186,Khách sạn Minh Phúc,106.6871971,10.8048749,1,1,9
11187,Diamond Luxury Trung Tâm Sài Gòn,106.70385855323,10.767365399801,1,1,14
11188,Whisper Nature Bungalow,107.0530128479,20.798164289875,1,21,453
11189,La Casa Hotel,107.083036347,10.337685862809,1,50,121
11190,Viethomes Millennium Riverside,106.69976255641,10.763725126127,1,1,14
11191,NGUYÊN NHÂN HOTEL,103.96843,10.1966705,1,58,691
11192,Khách sạn Phương Anh Hồ Tây Hà Nội,105.82784254153,21.066942080969,1,2,46
11193,Khách sạn Sao Biển,107.08197354464,10.336201569831,1,50,121
11194,SUN VIET RESORT BEACH AND SPA,103.960037,10.2105618,1,58,691
11195,Camy A Sin Hotel & Apartment,107.080917,10.3369341,1,50,121
11196,Palazzo 2,108.24776584802,16.049218329595,1,33,151
11197,M92 Boutique Da Nang Beach Hotel,108.24128,16.06943,1,33,150
11198,The Dream Suite,108.244392,16.0660763,1,33,150
11199,Nhà dân gia đình Vân Long,105.87846279144,20.359848311712,1,26,455
11200,Kara Beachside Guesthouse,108.24816226959,16.042720174369,1,33,151
11201,Khách sạn Hoàng Hôn,108.997757,11.5730534,1,39,226
11202,ASAHI VILLA,105.978912,20.2120514,1,26,455
11203,Xoai Xanh Hostel & Villa,107.08377838135,10.345529556274,1,50,121
11204,Khách Sạn Hoàng Hôn,108.996964,11.5729752,1,39,226
11205,28 DEGREES HOMESTAY - GRAND WORLD PHÚ QUỐC,103.857681,10.32499,1,58,691
11206,Khách Sạn Hoàng Hôn,108.997368,11.5743294,1,39,226
11207,28 DEGREES HOMESTAY - GRAND WORLD PHÚ QUỐC,103.857681,10.32499,1,58,691
11208,Gia Huân BMT Homestay,103.9028,10.34819,1,58,691
11209,Biệt Thự Thi Boutique,108.2421917,16.0693263,1,33,150
11210,KHÁCH SẠN GOLDEN ROSE 3 ĐÀ NẴNG,108.24281306433,16.073562563469,1,33,150
11211,Nhà Nghỉ Kim Lài,108.0269,13.9830875,1,42,613
11212,Tam Cốc Palm House,105.92895592038,20.215162211229,1,26,455
11213,Binh Minh Hotel Ninh Binh,105.97032645099,20.256468849914,1,26,455
11214,SANTORI HOTEL AND SPA,108.2324948,16.054389,1,33,150
11215,BẢO CHÂU VILLA,105.919571,19.76896,1,27,72
11216,Khách sạn HANZ Sofia Phú Quốc,103.98273792146,10.131718767555,1,58,691
11217,Kimtuyenhotel,105.960365,20.27499,1,26,455
11218,Santa Garden Resort,103.971107,10.1766834,1,58,691
11219,Khách Sạn Glamour Đà Nẵng,108.22909197571,16.076032627113,1,33,150
11220,Khách sạn Dylan Đà Nẵng,108.24433743954,16.067753736351,1,33,150
11221,Biệt thự M Phú Quốc,103.97913360596,10.132900238037,1,58,691
11222,DOMINIC HOTEL,106.053894,21.1712532,1,19,387
11223,LUCKY RUBY HOTEL,108.2335468,16.0631296,1,33,150
11224,Grand Jeep Hotel Danang,108.24306100413,16.071134992043,1,33,150
11225,Khách sạn Thanh Nhung Đà Nẵng,108.23614597321,16.071002397638,1,33,150
11226,Khách Sạn Jay Grand,108.24309722264,16.075927679797,1,33,150
11227,다낭호텔,108.2241,16.01085,1,33,152
11228,DC - T99 HOTEL,109.287193,13.0614195,1,37,294
11229,TODO Farm - Trang Trại Rau Hữu Cơ,109.123421,13.1715927,1,37,294
11230,Khách Sạn Royal Palms,109.31446342226,13.099411272968,1,37,294
11231,Khách sạn Hoàng Vân,108.0032403951,14.346780298102,1,41,603
11232,Khách Sạn Đông Dương Kon Tum,108.00109863281,14.345618827114,1,41,603
11233,Sala Grand TuyHoa Hotel,109.321411,13.0958309,1,37,294
11234,Nhà nghỉ 76,106.157288,20.4376755,1,25,431
11235,Dan Hotel & Apartment,108.24686066005,16.050182193776,1,33,151
11236,SongLam Waterfront Hotel,105.7111274,18.6433656,1,29,511
11237,Khu du lịch nghỉ dưỡng Hà Phú ,105.215721,21.8172016,1,6,257
11238,Biệt Thự Nhiệt Đới Bãi Biển Đà Nẵng,108.25159735658,16.037565805554,1,33,151
11239,Bui Homestay Dong Van,105.341278,23.2760582,1,3,233
11240,The Meadow,104.685684,20.8187351,1,10,289
11241,Hải Long Resort Mộc Châu,104.701645,20.8067112,1,10,289
11242,Phong Nha-Tuan Garden House,106.316208,17.6135254,1,30,243
11243,Sun Villa Tam Dao,105.6403772,21.4528739,1,18,382
11244,22LAND RESIDENCE HOTEL & SPA,105.8050072,21.0456286,1,2,38
11245,DELUXE HOTEL,106.7600625,10.8825625,1,48,108
11246,SUNSHINE HOTEL,106.7112358,20.8475484,1,21,443
11247,MAI CHÂU MOMENT HOMESTAY,105.066169,20.65007499999999,1,12,317
11248,MAI CHÂU VILLAS,105.02554,20.6085,1,12,317
11249,HƯNG THỊNH MOTEL,105.4976181,21.1537625,1,2,48
11250,PHƯƠNG MINH HOTEL - HẢI PHÒNG,106.6495482,20.8696044,1,21,440
11251,PISTACHIO HOTEL,103.8387484,22.3347116,1,7,166
11252,THIÊN TRANG HOTEL,108.4547596,11.9443425,1,45,81
11253,HỒNG HUỆ GUESTHOUSE - MAI CHÂU,105.076021,20.650131,1,12,317
11254,SUNLIGHT HOTEL HẠ LONG,107.022536,20.9566359,1,15,341
11255,SÔNG HỒNG VIEW HOTEL,103.9600597,22.5056093,1,7,166
11256,AQUARIUS GARDEN NINH BÌNH,105.8556458,20.3820889,1,26,458
11257,A69 HOTEL,105.8771003,20.9994111,1,2,41
11258,THẢO LY HOMESTAY,105.0586639,20.6653925,1,12,317
11259,DŨNG INDIA HOTEL,106.6471869,10.801503,1,1,1
11260,HÀ GIA HOTEL,107.1277751,20.9417785,1,15,341
11261,DIỆP ANH HOTEL,106.6741689,20.7592398,1,21,450
11262,RẠNG ĐÔNG HOTEL,107.5890232,16.4594355,1,32,542
11263,HOÀNG PHÚC HOTEL,106.6902837,10.7370543,1,1,22
11264,XÁ HÀ NHÌ HOMESTAY,103.6138438,22.6583699,1,7,167
11265,GREENBAY HOTEL,107.0458715,20.9518378,1,15,341
11266,MAI CHÂU VALLEY VIEW HOTEL,105.0917677,20.6597996,1,12,317
11267,HUY HOÀNG AIRPORT HOTEL,105.781749,21.2172862,1,2,60
11268,237 COFFEE GAMING,108.439629,11.9563352,1,45,81
11269,CONG'S HOMESTAY,105.0917677,20.6597996,1,12,317
11270,ELLY'S HOME ĐÀ NẴNG,108.2434375,16.0661875,1,33,150
11271,A.SIN MOTEL & APARTMENT,107.0806702,10.3371225,1,50,121
11272,TRƯỜNG THỊNH HOMESTAY,108.3413049,15.8822632,1,34,552
11273,HANOI EVERGREEN HOTEL,105.847793,21.036099,1,2,42
11274,TUẤN ANH HOTEL - HẢI PHÒNG,106.791291,20.6931466,1,21,445
11275,FURANO GARDEN,105.5379625,20.8343686,1,12,313
11276,HOTEL PHỦ TỪ SƠN - BẮC NINH,105.9716058,21.1221962,1,19,391
11277,HAKUNA MATATA HOMESTAY,105.081315,20.6612004,1,12,317
11278,PULUONG CASA RESORT,105.1334432,20.4600523,1,27,468
11279,PÙ LUÔNG HAPPY HOME,105.1554629,20.4485965,1,27,468
11280,TRẦN ĐẠT HOTEL,107.0370828,20.9443376,1,15,341
11281,Holi Anna Boutique Hotel,109.193436,12.2390137,1,38,138
11282,The Anchor Apartment,109.202141,12.2728691,1,38,138
11283,New Day Hotel,109.19545,12.2365494,1,38,138
11284,Nhà Dân Miah Boutique,105.84456969081,21.028955077549,1,2,42
11285,"Căn hộ 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung Hòa Nhân Chí",105.7944425,21.0043682,1,2,39
11286,ĐI NGẨU HOMESTAY,107.588608,16.4587269,1,32,542
11287,Panorama Ocean View,109.194939,12.2447443,1,38,138
11288,TDH apartment,106.668633,10.8154564,1,1,1
11289,Fukurai Hotel & Apartment 2,105.814972,21.0351925,1,2,36
11290,Khách sạn Bên Hồ,105.81762695312,21.027889251709,1,2,36
11291,Minh Thanh 2-Star Hotel,109.199036,12.2798805,1,38,138
11292,Lime Hostel,105.78180839567,10.044422674519,1,59,129
11293,Top Hotel,105.77245920897,21.011650496047,1,2,45
11294,OYO 668 Khách sạn New Amely,105.76934248209,21.029407378177,1,2,37
11295,KHÁCH SẠN SẠCH PHAN XÍCH LONG,106.6879233,10.798626,1,1,9
11296,Khách sạn OYO 1153 Hana,105.72779421673,21.001511039299,1,2,54
11297,SodaHouse Cần Thơ,105.74398,10.0713387,1,59,131
11298,Khách sạn Sạch Hoa Cúc,106.6886587,10.7987708,1,1,9
11299,Nhà Nghỉ,105.7268762,20.9955764,1,2,54
11300,SAVIHOUSE - HUCH VILLA,106.671326,10.79528,1,1,9
11301,LeaH Silk Hotel,105.84832,21.0308323,1,2,42
11302,Skyline Hotel,105.85231125355,21.033536652683,1,2,42
11303,iGiang Guest House,108.434311,11.9379215,1,45,81
11304,Khách Sạn Silverland Min,106.70454406738,10.776777267456,1,1,2
11305,Dream Luxury Hotel,108.44020198099,11.946158418494,1,45,81
11306,Louis Hotel,108.440529,11.9433594,1,45,81
11307,La Mejor Hotel & Sky Bar,105.852089,21.0345249,1,2,42
11308,Huong Moc Hotel,108.44082890404,11.935123327456,1,45,81
11309,Thanh Thinh Phat  Hotel,108.44218895275,11.928714417221,1,45,81
11310,MỘC YÊN HOTEL,108.445053,11.9278879,1,45,81
11311,Khách sạn Tuấn Kiệt,108.428215,11.9376249,1,45,81
11312,De Ma'at Hôtel,108.435448,11.9403791,1,45,81
11313,Mộc Yên HoTel,108.445183,11.9278822,1,45,81
11314,OYO 451 Nhà Dân Bống House 2,108.3255526793,15.875193661343,1,34,552
11315,dalatkyuc,108.433182,11.9395761,1,45,81
11316,OYO 333 Khách sạn Nhuệ Giang,105.78561429779,21.044439179247,1,2,38
11317,DaLat Chieu Nay,108.421974,11.9368572,1,45,81
11318,My Homies In Saigon,106.6958084,10.78501034,1,1,2
11319,draco hotel da nang,108.2473,16.048666,1,33,151
11320,Indochine Cruise Vịnh Lan Hạ,106.98191530938,20.925339747759,1,15,529
11321,dicihotel,108.455772,11.9414091,1,45,81
11322,Hai Huong Hotel,109.21066761017,13.752088967373,1,36,583
11323,Kiyo house  Service Apartment,106.705017,10.7797108,1,1,2
11324,Lip Lip Villa,108.3279100411,15.889083545058,1,34,552
11325,Tàu Hương Hải Sealife,107.05536782742,20.953559607209,1,15,529
11326,Opal House,103.8911597,22.3018038,1,7,166
11327,PEARL BEACH QUY NHON HOTEL,109.214142,13.8096924,1,36,583
11328,Vias Hotel Vung Tau,107.1016423,10.3523058,1,50,121
11329,Brown Corner Apartment - Căn hộ 3 Phòng Ngủ,109.220139,13.796608,1,36,583
11330,Dalat Hill Hotel,108.45578,11.9399118,1,45,81
11331,draco hotel da nang,108.2473,16.048666,1,33,151
11332,Căn Hộ Khách sạn FLC Sea Tower-Sát Biển Trung Tâm ,109.21651147925,13.754359538651,1,36,583
11333,New Joy Condotel - Căn Hộ Khách Sạn Quy Nhơn,109.215057,13.7564344,1,36,583
11334,Biệt thự Sân vườn Hội An,108.34609985352,15.881542205811,1,34,552
11335,Little Oasis . A Luxury Hotel & Spa,108.350609,15.8830862,1,34,552
11336,Lê Thanh Hậu,108.436569,11.9663181,1,45,81
11337,Khách sạn Hội An Sincerity,108.329399,15.889657,1,34,552
11338,Khách sạn và Căn hộ Fun House,108.23989105225,16.063579559326,1,33,150
11339,OYO 334 Khách Sạn Milan,106.69004324824,10.733496413752,1,1,22
11340,Khách sạn Elly's Home 2,108.243439,16.0662136,1,33,150
11341,Bong Sen Hotel,108.439725,11.962986,1,45,81
11342,SINEHOTEL,107.088379,10.337822,1,50,121
11343,FLC Sea Tower Quy Nhơn - Homostay,109.215508,13.7551966,1,36,583
11344,Hotel Thu Hien,107.0890914,10.3377643,1,50,121
11345,DUY TÂN HOTEL & RESORT ( DUY TÂN QUẢNG BÌNH),106.645515,17.4585171,1,30,243
11346,Lavencos Hotel DaNang - Khách sạn Lavencos Đà Nẵng,108.247696,16.0436668,1,33,151
11347,Thai An Hotel,105.72660349309,18.800808634114,1,28,491
11348,DUY TAN QUANG BINH HOTEL & RESORT,106.645515,17.4585171,1,30,243
11349,SEA LIGHT HOTEL DA NANG,108.24527,16.0520515,1,33,151
11350,"Căn hộ 74 m² 2 phòng ngủ, 2 phòng tắm riêng ở Thắng Tam",107.08620123261,10.337681293939,1,50,121
11351,Amanoi Resort,108.862961,11.6738768,1,39,228
11352,Khách sạn Elly's Home 2,108.243416,16.0662136,1,33,150
11353,Căn hộ & Khách sạn Sunny Sài Gòn 2,106.70343296879,10.766528839142,1,1,14
11354,Nguyen Hoang Hotel,107.097717,10.3590574,1,50,121
11355,Saigon Fairy Land,106.699654,10.7632437,1,1,14
11356,The Leaf Boutique,108.2456108,16.0779356,1,33,150
11357,Tam Cốc Central Bungalow,105.93487793118,20.220217726221,1,26,455
11358,OYO 280 Khách sạn Mimosa Đà Nẵng gần Bệnh viện đa khoa Đà Nẵng,108.22900731446,16.074706224964,1,33,150
11359,Apec Mandala Phú Yên,109.307144,13.1036758,1,37,294
11360,OYO 390 Khách Sạn Hoa Cát,103.96373271943,10.222958817313,1,58,691
11361,Khách Sạn Bảo Phúc OYO 255,103.96005578838,10.21661519478,1,58,691
11362,Trang An View Poit Homestay,105.94162,20.251545,1,26,455
11363,SAKIAPARTHOTEL 5,106.709106,10.7325611,1,1,19
11364,Thao Trang Laluxe Hotel SaiGon,106.707993,10.7320337,1,1,19
11365,B&M apartment,108.246788,16.0504875,1,33,151
11366,White King Apartment & Hotel,106.7076,10.731945,1,1,19
11367,Khách Sạn The Wings Đà Nẵng,108.24643759553,16.051365232093,1,33,151
11368,OYO 674 Star Motel,107.08333452203,10.330975660667,1,50,121
11369,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Đa Tốn",105.947032,20.9935294,1,2,53
11370,Huyana Homestay Grand World Phú Quốc,103.857071,10.3248425,1,58,691
11371,Khách Sạn Thiên Thanh OYO 242,108.20077458261,16.065459178006,1,33,148
11372,Anka Hotel,103.984177,10.11668,1,58,691
11373,Căn Hộ Olga - Đà Nẵng Việt Nam,108.22096,16.073519,1,33,149
11374,B-A Hotel,108.208054,16.0206261,1,33,152
11375,Nắng House&Cofee,103.983742,10.252799,1,58,691
11376,Homestay Papagarden,107.98909,13.9976358,1,42,613
11377,SOJO HOTEL LANG SON,106.773247,21.8468647,1,14,330
11378,Phương Trinh Hotel & Coffee,108.020645,13.958415,1,42,613
11379,Khách sạn Container Quảng Ninh Gate,106.4712626,21.1178746,1,15,529
11380,Bui Dong Van Homestay,105.34124,23.2760887,1,3,233
11381,Tổ Chim Ri Homestay Măng Đen,108.302223,14.6005554,1,41,603
11382,Quỳnh Viên Resort Hà Tĩnh,105.939857,18.4598465,1,29,511
11383,Mekong Resort & Reststop,106.93544626236,10.831872862742,1,49,163
11384,PULUONG BOCBANDI RETREAT,105.155006,20.4321117,1,27,72
11385,MEKONG HOTEL,108.0185625,13.9703125,1,42,613
11386,ASEAN HOTEL,105.6801289,18.6654863,1,28,490
11387,MARRON HOTEL,105.9069844,19.7465014,1,27,465
11388,NHƯ Ý GUEST HOUSE,104.6580108,20.847029,1,10,295
11389,A&D LUXURY HOTEL - CẦU GIẤY,105.7982916,21.0155391,1,2,38
11390,TIẾN QUÂN HOMESTAY,103.8854007,21.3518505,1,10,289
11391,NAM THI APARTMENT,107.0775194,10.3503667,1,50,121
11392,THIÊN ÂN MOTEL - YÊN MINH,105.135086,23.121067,1,3,236
11393,TA VAN VIEW HOMESTAY,104.2839307,22.6007176,1,7,173
11394,HANOI MATILDA HOTEL & SPA,105.8534828,21.0346235,1,2,42
11395,A DÍNH HOMESTAY,104.8746508,20.7426774,1,12,317
11396,THẢO TRANG HOTEL,106.6043549,17.4656332,1,30,524
11397,HỒNG NHUNG MOTEL - HÒA BÌNH,105.0917677,20.6597996,1,12,317
11398,HÀ LAN HOMESTAY RESTAURANT,105.9361436,20.24359279999999,1,26,459
11399,ÁNH NAM HOTEL,107.0221288,20.9589496,1,15,341
11400,ASIAN RUBY CENTER POINT HOTEL,106.704697,10.775502,1,1,2
11401,HẠNH PHÚC MOTEL,107.0573072,10.3846208,1,50,121
11402,BABYLON VILLA HỘI AN,108.3291373,15.8871454,1,34,552
11403,KIM DUNG HOTEL,107.0479314,20.9591083,1,15,341
11404,BIỂN ĐÔNG COMPLEX HOTEL & RESORT,105.5181302,20.8936703,1,12,313
11405,TIME HOTEL - THANH HÓA,105.7785363,19.7910591,1,27,463
11406,SUN GOLD HOTEL,107.0480378,20.9643837,1,15,341
11407,KHÁCH SẠN VIỆT HOA SAPA - VIET FLOWER HOTEL SAPA,103.8437852,22.3363608,1,7,166
11408,TIAMO HOTEL - HÀ GIANG,104.9859775,22.8243153,1,3,233
11409,GREEN HOMESTAY - HÒA BÌNH,105.0586639,20.6653925,1,12,317
11410,ELLIE APARTMENT - MASTERI THẢO ĐIỀN,106.7393475,10.8017781,1,1,10
11411,FRIEND HOTEL - HÀ GIANG,104.9740572,22.7913742,1,3,233
11412,SUNSHINE HOTEL QUẬN 1,106.6936084,10.771995,1,1,2
11413,TIẾN LONG HOTEL,105.9023209,19.7414439,1,27,465
11414,AMAZON HOTEL - VINH,105.7033843,18.6840843,1,28,490
11415,TE AMO HOTEL,106.7014224,20.84084829999999,1,21,441
11416,LUCKY HOMES,106.287521,17.5630642,1,30,528
11417,HẰNG NGA MOTEL SẦM SƠN,105.9081845,19.7481371,1,27,465
11418,AUTHENTIC HOTEL,105.8550614,21.0308571,1,2,42
11419,MINH ĐỨC MOTEL,105.6999122,19.8049755,1,27,487
11420,SILK RIVER HOTEL - HÀ GIANG,104.9786299,22.8076698,1,3,233
11421,TA PHIN ECOLOGICAL STONE GARDEN,103.8846568,22.33032919999999,1,7,173
11422,MINH HUY HOMESTAY,107.5726693,16.470531,1,32,542
11423,ANH ĐÀO HOTEL BÌNH TÂN,106.6164941,10.7510144,1,1,18
11424,DAISY DALAT HOUSE,108.4385136,11.9364359,1,45,81
11425,LIÊN HƯƠNG HOTEL,108.4506774,11.9406414,1,45,81
11426,TN CENTRAL HOTEL,106.7047283,10.7769752,1,1,2
11427,REDDOORZ THIEN CUNG HOTEL,106.6497805,10.7984816,1,1,1
11428,REDDOORZ LUAN VU HOTEL,106.6938191,10.7670151,1,1,2
11429,NHÀ AN ĐÀ LẠT 1,108.4591728,11.9313031,1,45,81
11430,NHÀ AN ĐÀ LẠT 2,108.4398772,11.9367528,1,45,81
11431,VIET VILLAGE HOTEL,105.8292153,21.2053317,1,2,60
11432,LAVENDER VILLA DALAT,108.3954977,11.9804418,1,45,81
11433,HOÀNG TRUNG HOTEL,107.7641444,20.9725919,1,15,354
11434,SY'S HOMESTAY,106.287521,17.5630642,1,30,528
11435,IVY.HOUSE,107.5933959,16.4636992,1,32,542
11436,Wyndham Garden Cam Ranh Resort,109.15913,11.92144,1,38,139
11437,Bình An Hostel,107.588982,16.4611683,1,32,542
11438,ĐỨC MIỀN MOTEL,104.0943247,21.2059357,1,10,297
11439,HM HOMESTAY - VINHOMES OCEAN PARK,105.9421477,20.9937284,1,2,53
11440,Gia An Hotel,107.08963682093,10.337227417678,1,50,121
11441,Tam Cốc Tường Vy Homestay,105.9363011,20.2122012,1,26,455
11442,MIRACLE LUXURY HOTEL,109.20015,12.2203541,1,38,138
11443,Khách Sạn Arima,109.19898915333,12.2274160004,1,38,138
11444,Blu-One Hotel and Residences,109.19536021647,12.235648408798,1,38,138
11445,Nhà nghỉ Tâm Tịnh Viên,107.52908965107,16.451422911528,1,32,547
11446,Khách sạn Hoa Tím,107.585274,16.4737511,1,32,542
11447,Trường An OYO Hostel,107.568069,16.47808,1,32,542
11448,Luxury Nha Trang Residence,109.19384,12.2383261,1,38,138
11449,Khách Sạn Rembrandt Nha Trang,109.19700175524,12.233671903433,1,38,138
11450,Ánh Xuân Hostel-Huế,107.59005,16.4627476,1,32,542
11451,Anh Tuấn Motel-85-Huế,107.589012,16.4610119,1,32,542
11452,Viễn Chi Melody-Hostel-Huế,107.595879,16.469,1,32,542
11453,HUE MATE HOTEL,107.5968171,16.4715716,1,32,542
11454,Cong Thanh Long Beach Hotel,109.18757541118,12.106863924989,1,38,140
11455,Volga Van Lam Hostel,107.595039,16.464283,1,32,542
11456,Văn Viễn Daisy Hostel-82-Huế,107.5962,16.4760551,1,32,542
11457,"Chung cư 35 m² 3 phòng ngủ, 1 phòng tắm riêng ở Trung tâm Đà Lạt",108.43163804596,11.93137289251,1,45,81
11458,Công Đòan Hotel,105.79391479492,10.040820121765,1,59,129
11459,Thung Lũng Kim Khuê,108.4394314358,11.937798928034,1,45,81
11460,TYCHE HOTEL Đà Lạt,108.445496,11.9505539,1,45,81
11461,Khách sạn Nam Ngọc Đà Lạt (Nam Ngoc Hotel),108.43502,11.9437618,1,45,81
11462,HD Group Hotel,108.4389668,11.94567,1,45,81
11463,Chill House 2,108.44477027694,11.927945574064,1,45,81
11464,Phạm Gia Villa,108.442734,11.9281559,1,45,81
11465,HANZ Nha An Hotel Dalat,108.43988,11.9367533,1,45,81
11466,Happy Villa ,108.436905,11.94734,1,45,81
11467,YEN GUEST HOUSE,108.450813,11.9403038,1,45,81
11468,HANZ Nha An Khe Sanh Dalat,108.4591728,11.9313031,1,45,81
11469,Minh Tam Resort,108.23148965836,10.955159299925,1,40,216
11470,Song Bien Xanh Resort,108.3223235,10.9614027,1,40,216
11471,DECIHOTEL,108.45575,11.9409332,1,45,81
11472,TYCHE HOTEL Đà Lạt,108.452507,11.9693966,1,45,81
11473,Merci Dalat Boutique Hotel,108.4516,11.9777374,1,45,81
11474,The Beach Resort,108.19462585449,10.943035125732,1,40,216
11475,dicihotel,108.454071,11.9407063,1,45,81
11476,Merci Dalat Boutique Hotel,108.451515,11.9777374,1,45,81
11477,May Bungalow,108.24706792831,10.953705698743,1,40,216
11478,BACH VILLAS,108.432663,11.94983,1,45,81
11479,Hoang Loc Villa Hotel,108.44327545166,11.960318565369,1,45,81
11480,Le Vi Hotel & Apartment,108.24542166659,16.047057524928,1,33,151
11481,Khách Sạn & Spa Sofiana Mỹ Khê,108.24769543558,16.049777553665,1,33,151
11482,Menora Grand Da Nang,108.246033,16.053297,1,33,151
11483,Sapa Hung Giang Hotel,103.84163474832,22.332639187975,1,7,166
11484,Anh Phuong Hotel & Apartment,108.237404,16.0712681,1,33,150
11485,Carol  Homestay & Apartment 3,108.231209,16.06281,1,33,150
11486,Cosmos Hotel Danang,108.24663373317,16.048095026035,1,33,151
11487,Khách sạn Bảo Quân núi sam,105.084564,10.682313,1,57,409
11488,Titan Hotel,108.24631690979,16.039782957874,1,33,151
11489,Cityhouse - Ariosa,106.69455,10.7801123,1,1,13
11490,Khách sạn Luckful,105.7951832,21.0106899,1,2,38
11491,Bonny Boutique Hotel & Apartment,108.2461438,16.0371726,1,33,151
11492,RedDoorz Plus Thien Cung Hotel,106.64972825044,10.798972005543,1,1,1
11493,Santorini style room (open bathtub) in Hanoi/01,105.790344,21.0338326,1,2,38
11494,The Mars Hotel,106.666754,10.811231,1,1,1
11495,Tuyến Di Sản - Du thuyền Ginger Hạ Long,106.985301,20.919464,1,15,529
11496,Tuan Chau Havana Hotel,106.991524,20.9191265,1,15,529
11497,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Hạ Long",107.02524690748,20.951229285156,1,15,529
11498,THE MOON HOTEL,106.61515295506,10.75038447139,1,1,18
11499,FTE BA DINH,105.807243,21.038723,1,2,36
11500,Khách Sạn Royal Lotus Hạ Long,107.01847839356,20.956480026245,1,15,529
11501,Nhà nghỉ S Phượt,106.67838066816,10.82079125934,1,1,6
11502,Serene Resort Phu Quoc,104.029114,10.138463,1,58,691
11503,Senho Hotel,106.627609,10.7680426,1,1,8
11504,plushotle,103.981712,10.1326056,1,58,691
11505,Sunshine Apartment - Ben Thanh,106.693611,10.7719946,1,1,2
11506,Căn hộ dịch vụ INDO,106.70490264893,10.77931022644,1,1,2
11507,Quynh Luong Hostel,107.0511084795,20.725825712641,1,21,453
11508,Romantique Hotel De Hanoi,105.84746698762,21.034541722014,1,2,42
11509,Mina Hotel and Spa,105.85178956389,21.035943493188,1,2,42
11510,Huong Sen Annex Hotel,106.70545957983,10.776144440559,1,1,2
11511,Alleyway Home,106.686424613,10.768218530725,1,1,2
11512,khách sạn Tam cốc legend,105.93394219233,20.216294961272,1,26,455
11513,Lotus Hotel ,105.9523239,20.2159976,1,26,455
11514,The Euphoria Hanoi,105.82767620489,21.063213623641,1,2,46
11515,Tam Cốc Lotus Flower Homestay,105.93439160128,20.218566893009,1,26,455
11516,Minh Quang Hotel Đồng Hới - Quảng Bình,106.622826,17.47704,1,30,243
